14003171030222801032021209921123136191960025000302       0320241   600005AB   0300700000000002       2        00019439071202303200
14003172020224001062021210921123560113870080000272       0620261  1800005ABC  0400500100000002       10002800000013132741202304400
140031730403226010220231  521140012191960050000072       0220241  1800005AC   0800000200000002       2        00018160661202304400
14003173050322401022023210231140024191960060000072       0220251  1800005ABCD 0300300200200002       2        00017332061202304400
14003174020224301082022209921123524191960040000132       0820241  1950005AE   0300000000000702       2        00012603201202304400
14003175030313101052022108611121236113860070000162       0520251  1300005AB   0300700000000002       10002300000009350101202304400
14003176030725001012022304611123124191960022000202       0120241   500005AD   0700000000300002       2        00007109261202304400
14003177030322401112022110921121225192010035000102       1220241   450005ABCD 0100500300100002       2        00013278601202304400
140031780202237010820192049211233251919600200002510920212      2                             2       2        00010061372202304400
14003179040323802012022110221140024122860030000212       0120241   350005ABCD 0500200200100002       2        00012603201202304400
14003180030323601032020110221150055122860030000422       1020241   400005ABCD 0500100300100002       2        00012603201202304400
14003181810213204042023204931250025191960020000052       0520251   300005AC   0500000500000002       2        00010849821202304400
140031820303133010220211107112100251919600200002510320232      1   700005ABC  0500250250000002       2        00012170282202304400
14003182810323102032021110421140049191960020000302       0420251   700005AC   0900000100000002       2        00010849821202304400
140031830202243010720192090911233441919600200004410320234      1   200005AB   0750250000000002       2        00012638512202304400
14003184020323201112019104221121148191960028000462       1120231   200005A    1000000000000002       2        00011057501202304400
14003185020222802122022204521122224191960026000332       1220241   400001B    0001000000000002       2        00011057501202304400
14003186050323702092022204521123424191960025000482       0920241   570001ABCD 0500300100100002       2        00007996151202304400
14003187020224502082023209611121424191960025000582       0820251   240005ABCD 0300300300100002       10001500000011224381202304400
14003188030313201052021110921121337181150040000282       0620241  1000001ABCD 0100500300100002       2        00011954881202304400
14003189020224701102019204141121350191960032000472       1220231   900005BC   0000800200000002       2        00011180711202304400
140031900303235011020182049211211251919600250002511120202      2                             2       2        00012652632202304400
140031910203129010520191097111212481714100600004810520232      1   400005A    1000000000000001015000010003500000014704871202304400
14003192050313301062022210211121236131410080000152       0620251  1400001ACD  0400000500100002       2        00014704871202304400
14003193010115301122019210264 212002             11220194      2                             2       2        00010234502202304400
140031930202253011220192  434 212002             11220194      2                             2       2        00011180712202304400
14003194080322901082022404911123124191960023000132       0820241   180005A    100   000      2       2        00018743701202308100
140031951103128010320204049212213241620300300002410320222      1   200001AB   0500500000000002       2        00015690192202308100
14003196020222701122021209611123324191960022000212       1220231  1320005A    1000000000000002       2        00011438461202308100
14003197050312801042019209521121360193820030000532       0420241   480005A    1000000000000002       2        00015431551202308100
14003197060522801112020210091121336193260035000342       1120231   240005A    1000000000000002       2        00018434741202308100
140031980203238011020182101411235591919600200005910920232      1   880005A    1000000000000001001500010000200000014567381202308100
14003199810313302112022210221122319122860060000022       0620242                             2       2        00014380301202308100
140032008102248010620192090911233191919600200001910120212      2                             2       2        00013707482202308100
140032010505223020820212  0911500241751000500002510820232      2                             1030000010001100000016240171202308100
14003202020223201092023203941123224191960020000002       0920252                             2       2        00012065801202308100
140032030303229020220221109111233121228700680001210220232      1   900001A    1000000000000002       2        00012065802202308100
14003204020224701012021204091123447191960020000322       1220241   360005AD   0900000000100002       2        00010124211202308100
14003205020325302122022204091121124191960020000102       1220241   100001A    1000000000000002       2        00010124211202308100
14003206040323501082023404911123124191960018000012       0820252                             2       2        00009534561202308100
140032070202243010220202103211221281919600200002810620222      2                             2       2        00015516852202308100
14003208020223102032023204091121124191960030000352       0320251   600005AB   0900100000000002       2        00019636271202308100
14003209020223101122021204921123327191960018000212       0320241   900005B    0001000000000002       2        00019636271202308100
14003210050815901122018202611150088161010015000572       8888881   150005A    1000000000000002       2        00015292311202308100
14003210060824902062022202921150022161010015000572       0420241   150005A    1000000000000002       2        00016534061202308100
140032110202227011220192090911233131919600200001310120212      2                             2       2        00017932682202308100
14003212020223901122018210091121460191960020000572       1220231   480005A    1000000000000002       2        00014170651202308100
140032130202242011020182045111234481519600200004811020222      1   300005ABCD 0250250250250002       2        00014170652202308100
140032140303126010920221026112213121620300500001210920234      1   500001AC   050000050000000100500002        00015011291202308100
14003215810323402082021103921123328191960020000322       1220231   420005A    1000000000000002       2        00014753631202308100
14003216070323002102020409911123545191960047000482       0720241  1500005A    1000000000000002       2        00018913331202308100
14003217020223501092021209091123388191960020000242       0488881   300005A    1000000000000002       2        00014945571202308100
140032180507158020320192  921123360191810018000362       0320241   900001A    1000000000000002       2        00014677991202308100
14003219020224101072023201091122229191960030000022       1220251   100005A    1000000000000002       2        00014945571202308100
14003220020322601042023210091140029151560030000052       0920252                             2       2        00018913331202308100
14003221040323503082021304921121336191960030000262       0820241   900005A    1000000000000002       2        00014945571202308100
14003222020213301082022204231121437193100090000132       0920251  1500001ABC  0500300200000002       2        00011649591202330300
140032230202233030520202  3211222041328600500004110820234      2                             101000002        00012570911202330300
14003224020214801082021210351123437135620075000252       0920241  2400001ABC  0400400200000002       2        00013426781202330300
140032250202236011220182101411231401228601000004010420222      2                             2       2        00028658662202330300
140032260303236010120221  211123488121420030000202       8888881   600001AB   0500500000000002       10001400000028118791202330300
140032270503227010220231  253 30088191960020000072       8888881   180005A    1000000000000002       2        0002853708 202330300
140032280202237010420212090911235231919600250002310320232      1   600001ABC  0500250250000002       2        00028118792202330300
14003229810214101112022210831250023183030050000102       1020241  1200001AC   0500000500000002       10001000000035779661202330300
14003230020223301122019210091121188191960020000452       8888881   150005A    1000000000000002       2        00021167911202330300
14003231020225401012021204091140048191960020000322       0120251  1800005ABC  0700200100000002       10000900000019241631202330300
140032320303254010220192  091121188191960025000552       8888881   300005ABCD 0250250250250002       2        00019241631202330300
14003233020213901052020210531123588191960020000402       8888881   480005A    1000000000000002       10001000000017480761202330300
14003234020313201112020110511260088151960029000342       8888881   590005ABC  0200300500000002       2        00021531691202330300
14003235030323001082022110241150088124690050000132       8888881   100001A    1000000000000002       2        00023568861202330300
14003236020214302112022210235 30012191960020000102       1120231   400001A    1000000000000002       2        00019463501202330300
14003237010115905102022204833 214001838400400005010920234      2                             100500002        0001722303 202330300
14003238810414801012020204531140061153870080000442       0220251  1050001AE   0300000000000702       10003550000028688931202330300
14003238820424301092020204531140059153870080000362       0820251   550001A    1000000000000002       2        00028688931202330300
14003239030323001022023111231122324123850030000072       0220252                             2       2        00022976221202330300
14003240020213803052023209811123324181240020000522       0520251   600001AC   080000020000000100200002        00023069771202330300
14003241030323802072023109091121336193250020000382       0720261   300001A    1000000000000002       2        00027526321202330300
14003242020413201112022111231122288125580100000102       8888881    50001AE   0900000000000102       2        00020602271202330300
14003243030324102122022110421121236123850060000332       1220252                             2       2        00021905761202330300
14003244020223402112022210091140037191960020000502       1220251   780005AC   0900000100000002       2        00022101621202330300
14003245020323201032023110221150031122860040000062       1020251   300001ABC  0600100300000002       2        00024103761202330300
14003246810312901022021110221140036122860120000312       0220241   600005ACE  0400000300000302       2        00028362921202330300
14003247020222501092023210121121324112850100000002       0920252                             2       2        00028082051202330300
140032480101152030220222100911400121834900500001210220234      2                             2       2        00029993962202330300
14003249020225301092023210335 500272             2       1220252                             2       2        00021272162202330300
14003250020225301122018204531123560153870055000572       1220231  1200005AC   0500000500000002       10001300000024994791202330300
14003250030323301102021110421123488142090045000232       8888881  1200005AC   0500000500000002       2        00027497011202330300
16003251030816505062023510091222207131520320000242       0120241   350001A    1000000000000002       2        00019905391202300200
16003252020214705032023210911221210131500037100072       0120241   900001A    1000000000000002       2        00017633371202300200
16003253030424601062022104521121325153960050000152       0720241   240001AC   0700000300000002       2        00015224971202300200
16003254030524102082022202931123124191960025000562       0820241   900005A    1000000000000002       2        00028129291202300200
16003255020223802122022204091123324191960022000562       1220241  1200005AC   0900000100000002       2        00028129291202300200
16003256020224102032021204091123333153960025000542       1220231   900005ABC  0300400300000002       2        00027120671202300200
160032570203132021020201100912500091835000500001810520212      2                             2       2        00027441312202300200
160032580202151011020192040911100321943500440003210620222      2                             2       2        00018785172202300200
160032590101146010120202100911233331515600200003311020222      2                             2       2        00018785172202300200
16003260040323802112022110231123415191960020000342       0220241   420001A    1000000000000002       2        00025947241202300200
160032610303140041220222100911233411712400300004110520232      1   300001AC   0500000500000001003000010000500000024624171202300200
160032620101134021020182100912212141315200600001410220214      2                             2       2        00030012772202300200
16003263030223701112018204522123488191960020000582       8888881   310006A    1000000000000002       2        00025487661202300200
16003264030413101112022110521150036123850283000102       1120252                             2       2        00031370051202300200
16003265030313902072023210091121436151560090000452       0720261   900005ABC  0800100100000002       2        00025666861202300200
16003266100323101092021604921123328191960020000242       0120241   120006ABCD 0350500100050002       2        00027823591202300200
160032670303133010320201106111400421919601000004210920232      1  1280001ABCD 035030015020000100003002        00030592281202300200
160032680303224011220221108112400091917800400000910920232      1   950001A    100000000000000100500002        00022663281202300200
16003269040224501122021208111123227191960018000212       0320241   900005A    1000000000000002       2        00016112321202300200
16003270020213401082023210521210009183500100000012       0520241   500001AB   0800200000000002       2        00029814511202300200
16003271040312801092019108741123357151560028000482       0620241   350005A    1000000000000002       2        00029814511202300200
16003272810225401082019204921123360191960024000492       0820242                             2       2        00025644351202300200
16003273070423401062022404931123321191960020000152       0320241   185005A    1000000000000002       2        00027444691202300200
16003274030312901062023110931123325141620040000032       0720251   300001A    1000000000000002       2        00029255071202300200
16003275040524001012022210521122331113640070000202       0820241   600005A    1000000000000002       2        00025292181202300200
160032760203242011120201102411234241244102000002411120222      2                             2       2        00025292182202300200
16003277020224401022023204091110029191960022000072       0720251   460001AC   0900000100000002       2        00025517221202300200
16003278020213301012022204741110023174080025000202       1220231   700001AB   0500500000000002       2        00029515361202300200
16003279030323003012023104931121324151960030000562       0120251   600001AC   0500000500000002       2        00029741501202300200
160032800202134030820232098321233011832800150001210820234      1  1200001A    100000000000000100150002        00031703381202300200
16003281030322901092022110521123413151960020000122       1020231   600005A    1000000000000002       2        00028537011202300200
16003281050322601102022109511123412151960020000112       1020231   600005A    1000000000000002       2        00028537011202300200
160032820403132040820232108312500091835200500003610820232      1   200001AC   080000020000000102000002        00030419441202300200
16003283020222901072023204911123424151960025000022       0720251   300005A    1000000000000002       2        00058873021202300300
16003284030324201012022404751123536175140023000202       0120251   780005A    1000000000000002       2        00034314781202300300
16003285020323501012021404521123136191960021000322       0120241   620005A    1000000000000002       2        00034314781202300300
16003286030312802092023110144 300012             10920234      2                             100000002        00058067062202300300
16003286050312401082023109334 300012             10920234      2                             100000002        00040261282202300300
16003286080413902082023111114 212012             10920234      2                             100000002        00038770022202300300
16003286090812401082020110094 234002             10820204      2                             100000002        00040261282202300300
16003286100423701082023410414 212012             10920234      2                             100000002        00034314782202300300
16003287010116301072022211134 223002             10720224      2                             2       2        00037846562202300300
16003288020313003072023110411223510183030080000272       0520241   320005AC   0500000500000002       2        00055574681202300300
160032890202241010920192085211233481919600300004810920232      1   460005AC   0800000200000001020000010003800000032465861202300300
16003290020213402062022204541121424193310060000582       0620241  2400005AC   0900000100000002       2        00055945891202300300
160032910101235010520192040911233411919600200004111020222      2                             2       2        00034950752202300300
16003292020223403082022208091123424191960025000332       0820241   600005A    1000000000000002       2        00054060331202300300
16003293060322401072022104911123124191960023000142       0720241   300005A    1000000000000002       2        00042971231202300300
16003294020223503082023204091123324191960022000262       0820252                             2       2        00032459261202300300
16003295030322801022023110231123324123850045000072       0220251   300005AB   0500500000000002       2        00054975991202300300
16003296010113502042022204921221330192030025000422       1020241   300005A    1000000000000002       2        00037294761202300300
16003297020223601012021204091123435191960019000322       1220232                             2       2        00035098221202300300
16003298010124404092023210114 211012             10920234      2                             100000002        00035098222202300300
16003298020214704092023210134 211012             10920234      2                             100000002        00038756702202300300
16003298030311204092023102094 211012             10920234      2                             100000002        00046459032202300300
16003299060323501122021404091123231191960020000212       0720241   350005A    1000000000000002       2        00034740081202300300
16003300020313001012023108351130024193100100000082       0120251  1000001AB   0800200000000002       10001500000058786731202300300
16003301020213904062023210831240009183500045000422       0320241   300001A    1000000000000002       2        00036822671202300300
16003302050524002032022210091122124191960030000282       0320241   400001AC   0800000200000002       2        00033486571202300300
16003303090323301112022209091123124191960020000102       1120241   300005A    1000000000000002       2        00055771301202300300
16003304020223602122022203921123324153960021000122       1220241  1260005A    1000000000000002       2        00032173371202300300
16003305020223502052023210921123412191960019000392       0520241   180005AB   0500500000000002       2        00032173371202300300
16003306030323103022022404331123126151960028000582       0420241   200005A    1000000000000002       2        00056599751202300300
16003307020323903072022403521123224191960025000502       0720241  1480005AB   0200800000000002       2        00033983991202300300
16003308020216302122021210614 500122             10820224      2                             2       2        00037481732202300300
16003309020223201062022209921123124191960021000152       0620241  1080005AB   0300700000000002       2        00055174821202300300
16003310040522801082022204921121124191960022000132       0820241   760005ABC  0200500300000002       2        00055174821202300300
16003311030322701082023102521123224191960020000012       0820251   140005A    1000000000000002       2        00056889711202300300
16003312020224301082023203531123224153960021000012       0820251   210005A    1000000000000002       2        00034158101202300300
16003313030425802022023210134 234012             10320234      2                             2       2        00028636292202306700
16003314020213805082023210831210009171360090000402       0520241  1000001AC   0500000500000002       2        00037364691202306700
16003315080323202072022210521123541191960025000162       1220251   700005AC   0800000200000002       10006000000042094261202306700
16003316020223902092022204521123224191960020000482       0920241   570005AB   0800200000000002       2        00028653011202306700
16003317100313001022023104721123312172410028000072       0220241   300001A    1000000000000002       2        00033502941202306700
16003318020224002022023203621123116191960020000332       0620241  1050005ABC  0600200200000002       2        00037159381202306700
160033190303226010720214109111233251919600220002510820232      1   200005AC   0800000200000001001500010001700000033714521202306700
160033200403235010420214049111231241919600150002410420232      2                             100100002        00029697661202306700
16003321070313901012023210531223413131500070000082       0220241  2400001AC   0800000200000002       2        00038197601202306700
16003322030312901082019109091123350191550020000492       1020231   210005ACD  0600000250150002       2        00044321611202306700
16003323030514203062023210931250006182450040000212       1220231   580001A    1000000000000002       2        00028920771202306700
160033248103239011220184101111231241919600150002411220202      2                             2       2        00029180622202306700
16003324820322501062023204521123124191960022000032       0620251   225005A    1000000000000002       2        00029180621202306700
16003325030323901092020109521123143151470030000362       0420241   960005ABC  075015010000000100300002        00029858371202306700
16003326020323802012022109521123324153960018000442       0120241   450005ACD  0600000250150002       2        00035517801202306700
160033278102238011220212109111211191919600340001910720234      1   700005AC   0800000200000001002000010002100000036113031202306700
16003328020213301052019208741123370174410020000522       0320251   480005ACD  0600000300100002       2        00041529691202306700
160033290202232030220222109111234081919600180005611120224      2                             2       2        00040116162202306700
160033300101136011220182107411232131749500200001310120202      2                             2       2        00035608842202306700
16003331810323301082021103521140052151560025000252       1220251   450005A    1000000000000002       2        00037095701202306700
16003332020324001122018410411123388152470050000572       8888881  1200005AC   0800000200000002       2        00033279291202306700
16003333020223201022023210321150040132860300000072       0620261  1800001A    1000000000000002       2        00042809271202306700
160033340101160020920213086111234241932501577614810920224      2                             2       2        00028584742202306700
16003335030324001092019409091122158153960030000482       0720241   390005A    1000000000000002       2        00033215011202306800
16003336050725203082023304091123523191960020000262       0720251   100001A    1000000000000002       2        00032077861202306800
16003337020213302082023210091240007121500200000102       0320241   500001AC   0500000500000002       2        00046928631202306800
16003338050523501062022204931123123191960020000152       0520241   600005A    1000000000000002       10000250000036699611202306800
16003339810224201092019204521123351191960020000482       1220231   240005A    1000000000000002       2        00036066571202306800
16003340810224301072019202521123353191960020000502       1220232                             2       2        00036066571202306800
16003341020222901092023204091123324191960020000002       0920252                             2       2        00046634581202306800
16003342020224403082023204091121112191960040000282       0820241   140005A    1000000000000002       2        00040129711202306800
16003343030323301042022209431123126191960025000172       0620241   900005ABC  0750150100000002       2        00055052671202306800
16003344040322401082021110421123138152560025000252       1020241   400005AC   0800000200000002       2        00042322841202306800
160033450403135020820221100911222131525600700005410920232      1  1500005AB   0470530000000001010000010006000000037800211202306800
16003346020213105072023210091222209131500075000522       0420241  1120001ACD  0750000100150002       2        00048180071202306800
16003347060323802062023210091123411133680080000482       0520241   750001AB   0800200000000002       2        00038820041202306800
16003347070513802062023210091123411134560120000422       0520241   900001AB   0700300000000002       2        00036566571202306800
16003348020214502022022208611123424151550060000432       0220241   900001A    1000000000000002       2        00028686151202306800
16003349020213502012023210091121324172410050000452       0120251  1200001A    1000000000000002       2        00037305971202306800
16003350020224402032023204091123436191960023000332       0320261   600005ABC  0700200100000002       2        00040562731202306800
16003351020224702072023204091121129191960025000442       1220251   160005A    1000000000000002       2        00033432261202306800
16003352020313001062023104931122130151560040000032       1220251   300005A    1000000000000002       2        00048910071202306800
160033530101145010920192100911234111515600300001110820203      2                             2       2        00024435132202306800
160033530202243010820192080911211071919600330000710320203      2                             2       2        00032730622202306800
16003354070424201082022210931150022152470060000132       0620241   200005A    1000000000000002       2        00032730621202306800
16003355030313102072023110541240007183500040000102       0220241   100005A    1000000000000002       2        00049440981202306800
160033560202233020220202045211231241919600200004811120222      2                             2       2        00026192242202308500
160033570101144010320232102411214061920100800000610920232      1   750005AC   060000040000000101500002        00014603491202308500
160033570202240010420232094111214051920100800000510920232      1   750005AC   050000050000000101750002        00015312031202308500
160033580101135010320232048311214051210100700000510820232      1  2720002AC   050000050000000100230002        00014603491202308500
16003359030215403022023210911223408183500040000502       1020231  3600001ACD  0400000300300002       2        00017120421202308500
16003360040313105052023110331223409183500060000502       0220241   640001ACD  0500000100400002       10013300000020829761202308500
16003361030312401102022110091250014183300080000112       1220231   580005ACD  0550000350100002       2        00015022951202308500
16003362020223603022020210521123247191960030000362       0120241    60003A    1000000000000002       2        00024498511202330400
16003363020215403052022210831123324152460080000412       0520241  1250001AC   0500000500000002       10002500000020878681202330400
16003364020215703122020210741123436174430080000362       1220231  1500001ACD  0500000400100002       10002000000024047611202330400
16003365810224501082021203931123336191960019000252       0820242                             2       2        00022298691202330400
16003366020224201102022210521123424153850040000112       1020241   250005A    1000000000000002       2        00019246861202330400
16003367080323601092019110521123358175140020000482       0720241   300005A    1000000000000002       2        00019246861202330400
16003368030314801062022209831123326183410028000152       0820241   200005A    1000000000000002       2        00016403001202330400
16003369020313601072023110524 222122             2       0720241   200001A    100000000000000200000002        00018133342202330400
16003370020313602042020304831140053183490090000412       0920241  1500001A    100000000000000100400002        00018133341202330400
16003371020224802082022209931123328191960060000162       1220241  1200001AC   0500000500000002       2        00017646801202330400
16003372040323201022022404521123328191960060000192       0620241  1260001AC   0750000250000002       2        00017685221202330400
160033730202249010820212045111232251919600210002510920232      1   384005A    1000000000000001015000010000500000019812311202330400
16003374020214601112018202931123360193410022724582       1120231   780001A    1000000000000002       2        00017184101202330400
160033750202253011020182035211231071919600250000710520192      2                             2       2        00019087012202330400
16003376030312201082022104721122324172330025000132       0820241   300005A    1000000000000002       2        00021140501202330400
160033770202238010420222044211231151919600180001510720232      1   480005AC   080000020000000100050002        00021910871202330400
16003378020215301102018210711123360121710070000592       1020231  2270001AC   0600000400000002       2        00019589861202330400
16003379050823902072023108911121124191960020000292       0720251   240005A    100000000000000100500002        00022986251202330400
16003380030223401022023204521123225191860020000072       0320251   400005AC   0600000400000002       2        00021806551202330400
160033810303244010820191102411234121126400500001210820202      2                             2       2        00019356842202330400
16003382050512901122022210524 21212152470025000092       1220231  1200001A    1000000000000002       2        00021069981202330400
160033830607258010120194105311213191539600370001910820202      2                             2       2        00014923382202330400
160033840403126010620201105212500361949401000003610620232      1   300001ACD  040000050010000100003002        00024757221202330400
16003385020322601102022110524 223012             11120224      2                             2       2        00018745982202330400
16003386090323602032023110221130027122860080000402       0620251   600005A    1000000000000002       2        00019760111202330400
160033870303140020620204103111233111314200500003811220202      2                             2       2        00019220972202330400
16003388010115101062023210094 222002             10620232      2                             100000002        00016840412202330400
16003388020224601062023211264 222002             10620232      2                             100000002        00018705262202330400
16003389010124601022019404334 222002             10220192      2                             2       2        00018705262202330400
160033900202258020120212093311214221919600200004410220222      2                             2       2        00015056622202330400
16003390030312602022023110091121225181820060000482       0320251   200005A    1000000000000002       2        00021258101202330400
16003391020215105022022210091223420181330080000392       1020231  2400001ABC  0500250250000002       2        00019976501202330400
16003392040324101012023209431130015124690060000082       0420241    50005A    1000000000000002       2        00023439921202330400
160033930503249010920191100911233471228600800004710820232      1   540005A    1000000000000001030000010001500000022383851202330400
16003394070323401052019104091123560151550030000522       0520241    50005A    1000000000000002       2        00017051741202330400
16003395060324302072023209091123224153960025000472       0720251   400005A    1000000000000001001000010003000000017974211202330400
16003396020413301082023202711130024171470045000012       0820251    70005A    1000000000000002       2        00019564981202330400
16003397050523101122022204091122124191960022000092       1220241  1260005AC   0900000100000002       2        00021504531202330400
16003398050724002022023404091123324191960020000312       0220251   720005AC   0800000200000002       2        00022667881202330400
16003399020215901082023210091130024113410080000012       0820251   500005AC   0800000200000002       2        00022250681202330400
16003400030312502012023104091121236172290100000442       0120261  1500005AB   0800200000000002       2        00024674061202330400
160034010403233010620192045211234411919600200004111120222      2                             2       2        00023069042202330400
16003402020215301122018204411123360131240050000572       1220231  1800001AC   0800000200000002       2        00019818991202330400
16003403020214905052023210411230010131500070000102       0320241  2000001A    100000000000000102000002        00019818991202330400
16003404020214605012023210511122312183500070000092       0120241  4800001A    1000000000000002       2        00019818991202330400
16003405020224001062019204911121160191960046000512       0620241  2100005AB   0600400000000002       2        00018600721202330400
16003406020224002062022204911123124191960020000402       0620241   960005AC   0800000200000002       2        00018696951202330400
17003407050213301122022203831140024152460070000092       1220241  2100001AE   0500000000000502       2        00022948241202304000
17003408810313503092019210321123460122860080000482       0920241   500001A    1000000000000002       2        00017788981202304000
170034098102141011220182049611233081965200180000810820194      2                             2       2        00016336822202304000
170034100101159010220232100912400061315200650000610820232      1  2080001AC   050000050000000101136002        00012754191202304000
170034110302163010220212047511233241753100500002410220232      2                             2       2        00014479752202304000
17003411040312801092021110091123336175310035000242       0920241   420001A    1000000000000002       2        00023926221202304000
170034120402136050920232098312232091345200680004510920234      1  1600001AC   020000080000000103000002        00016202351202304000
17003413020322501072023109091121124191810020000022       0720251   200005AC   0800000200000002       2        00020440941202304000
17003414020226002122021203521123124191960020000212       1220231   600005A    1000000000000002       2        00013356231202304000
17003414030323901122021204091123124191960020000212       1220231   600005A    1000000000000002       2        00015783401202304000
17003415030214904032023208511250007151790042000042       1020231  1700001AC   0800000200000002       10000950000016053541202304000
170034160101233020920224045211231241919600230001410720234      1   800005A    1000000000000001000300010001200000019978271202304000
17003417040322301082022110411121337131260047000132       0920251   750005ABC  0500250250000002       2        00018758691202304000
170034180305140010620202040911234221751000280002210420222      2                             2       2        00016873942202304000
17003419810424302102019210236 50088152470015000362       8888881   720005AE   0750000000000252       2        0001696355 202304000
170034200203250011220184099111222111919600150001111120194      2                             2       2        00012731062202304000
17003421810313002052022204932122224191960020000242       0520241   360006A    1000000000000002       2        00016963551202304000
170034220303233010120191040911232011919600170000110220194      2                             2       2        00020295312202304000
17003423810524005092023210511110010151960020000482       0720241   600001AC   0750000250000002       2        00018414961202304000
17003424030822403022022110414 234002             10220224      2                             2       2        00016528192202304000
17003425810313504022023210091130036172410117000602       0220261  5280001ABC  0250400350000002       2        00019822001202304000
17003426020323001032019110098 500182             10920204      2                             2       2        00021846032202304000
17003427020214710072023210091221203131500080000362       1020231   400001AC   0600000400000002       2        00014664461202304000
17003428060314401112019210811123349131330030000462       1220231   400001A    1000000000000002       2        00014851511202304000
170034290101257010320202046111234371919600200003710420232      2                             100300002        00012430941202304000
17003430040322801012020110412123449141790050000442       0220241   600005ACDE 0500000300050152       2        00019090561202304000
17003431060313204042023210091221408183500100000392       1220231   700001A    1000000000000002       2        00022446851202304000
17003432040323601102021409521123525153960022000232       1120231   380005ACE  0700000200000102       2        00014756531202304000
17003433020215003062023208091223205151500060000402       1120231   360001A    1000000000000002       2        00014745141202304000
17003433030312402052023110931230009183500040000182       0220241  1200001A    1000000000000002       2        00015811491202304000
170034348105136010520192083111232241314300200002410520212      2                             2       2        00017094302202304000
17003435020326002072023304144 222012             10720231      2                             100000002        00012551642202304000
170034360202146020120222087211222071722600750001410920234      1  1500001ABC  050025025000000101500002        00015086471202304000
170034370101162020820192086112400061725000750001210720202      2                             2       2        00014792352202304000
170034380306129010120231100912214081815000558800810920232      1   750005ABC  050025025000000101500002        00024442761202304000
170034390405128060220232100912222081835000558804810620232      1  1620005ABC  050015035000000100500002        00024442761202304000
170034400703233010120191102211233561228600500005610920232      1   550001A    100000000000000100300002        00018040271202304000
170034410202237011120182037111233251919600180002511220202      2                             2       2        00030024972202305100
17003442040322801072023409141123125191960020000022       0820251    70005A    1000000000000002       2        00037173361202305100
170034430101135011020182103311214501336400400005011220222      2                             2       2        00028428912202305100
17003444020214201082022204721123315172250015000132       1120231   720005A    1000000000000002       2        00030733141202305100
170034450101138011120182106111233131620300300001311220192      2                             2       2        00030733142202305100
17003446020223701012019204751123360191960022000562       0120241   900005A    1000000000000002       2        00032147641202305100
17003447020222801032022204091123125191960023000182       0420241  1080005AE   0500000000000502       2        00038366601202305100
17003448020224402072022210141122124191960027000122       0720241   900001AE   0800000000000202       10002700000030861741202305100
17003449040422901052022109091121336193260025000162       0520251   600001A    1000000000000002       2        00039446181202305100
17003450020224101072023209521123324153850035000022       0720252                             2       2        00031730141202305100
17003451020223301052021203911123329191960020000282       1020231   900005AE   0800000000000202       2        00037785281202305100
17003452040323401052021110431123231191960020000282       1220231   900005AE   0800000000000202       2        00037785281202305100
17003453020223801052021208521121336193260021000282       0520241   720001A    1000000000000002       2        00033470451202305100
17003454050813303062023110091240011183960120000322       0520241   200001A    1000000000000002       2        00039358791202305100
17003455010116401012019211338 212022             10320194      2                             2       2        00046504732202305200
17003456810313001112022109421121460193820088000102       1120271  1320005ADE  0500000000300202       2        00053347961202305200
170034570101156011120202101311300021128201500000210120214      2                             2       2        00060356882202305200
17003458810324502072023210094 212052             2       1220232                             2       2        00069254952202305200
17003459810323802122021104521121124191960030000482       1220231   840001A    1000000000000002       2        00069254951202305200
17003460020213504022023204931223412193410030000072       0220241  1000005ABCD 0150500250100002       2        00049514141202305200
17003461020223802012023204921123424191960025000022       0120252                             2       2        00044797901202305200
170034628103238010620192043111213121931000300001210620202      1   700005ACD  0550000250200002       10001600000063071482202305200
170034630202236020620222040911233301538700180003010620222      1   480005ACD  0700000100200002       2        00054258332202305200
17003464040223501032023204911123325191960023000062       0420251   150005ABC  0700200100000002       2        00047023881202305200
17003465020223202032023203091121124191960033000072       0320251  1860005ACD  0710000160130002       2        00054012581202305200
17003466040213401072021204721123328151470050000262       1120231   900005A    1000000000000002       2        00067526361202305200
17003467020323701082023104911123305153870035000012       0120241   130005AC   0900000100000002       2        00055162631202305200
17003468020214805092023204611250007172300027500062       0420241   825002ABC  0500300200000002       2        00062860961202305200
17003469020224001062021204911123136191960020000272       0620241   960005AC   0700000300000002       2        00055162631202305200
170034700101239010220191093211235241524700420002410220212      2                             2       2        00053856412202305200
17003470020727501092023301514 400022             2       1120232                             2       2        00045381032202305200
17003471010125806042023311224 400012             10420231      2                             100000002        00048577742202305200
17003471020323504082023111224 212022             10920234      2                             100000002        00053856412202305200
17003471030312101072019106964 212012             10820194      2                             100000002        00051119662202305200
170034728103134010920192090911232361524700700003610920223      2                             2       2        00062604272202305200
17003473010126201022019310334 221012             10320191      2                             2       2        00041327332202305200
17003474020224702062022201091123425191960022000162       0720241   380001A    1000000000000002       2        00048608161202305200
17003475010123903112022210144 223012             11220224      2                             2       2        00061705552202305200
17003475020213103112022210344 223012             11220224      2                             2       2        00070601562202305200
17003476010114202052023209724 500062             2       1120232                             2       2        00065695232202305200
170034778102225010620202039511233241919600180002410620222      2                             2       2        00071728342202305200
17003478010125301112021310954 400062             10520221      2                             2       2        00065463012202305200
17003479810213501022023202931123527194100020000072       0520251   900005A    1000000000000002       2        00054061261202305200
17003480810214803092022209831221115181520050000242       1220231  1050005AC   0750000250000002       2        00054061261202305200
